City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
112,mount isa,-20.7333,139.5,96.57,12,78,10.36,AU,1731629984
113,isangel,-19.55,169.2667,87.91,66,75,0.0,VU,1731629985
114,santa maria do suacui,-18.1903,-42.4142,66.63,95,100,2.55,BR,1731629987
115,oiso,35.3031,139.3028,58.39,86,100,4.03,JP,1731629988
116,hammerfest,70.6634,23.6821,37.85,81,100,19.57,NO,1731629989
117,grand falls-windsor,48.9332,-55.6649,40.78,100,100,14.07,CA,1731629806
118,higuera de zaragoza,25.95,-109.2833,73.24,56,0,8.08,MX,1731629991
119,dudinka,69.4058,86.1778,-29.18,99,53,7.05,RU,1731629992
120,brookings,44.3114,-96.7984,41.11,94,0,5.75,US,1731629995
121,novodvinsk,64.4165,40.8122,35.35,92,55,7.45,RU,1731629996
122,solnechniy,56.5438,48.4044,29.68,85,100,9.57,RU,1731629997
123,lebu,-37.6167,-73.65,56.23,93,100,4.56,CL,1731629751
124,phan thiet,10.9333,108.1,76.84,87,99,4.25,VN,1731629999
125,hebi,35.8992,114.1925,53.65,88,19,3.87,CN,1731630000
126,nemuro,43.3236,145.575,48.92,77,100,8.43,JP,1731630001
127,prado,-17.3411,-39.2208,74.62,90,99,6.2,BR,1731630003
128,st. john's,47.5649,-52.7093,52.29,99,100,19.57,CA,1731629872
129,egilsstadir,65.2653,-14.3948,53.51,58,75,27.63,IS,1731629838
130,paka,4.6374,103.4368,77.99,88,85,3.6,MY,1731629904
131,tanhacu,-14.0214,-41.2481,71.83,72,100,2.35,BR,1731630007
132,port hedland,-20.3167,118.5667,95.05,28,9,23.02,AU,1731630008
133,saint-joseph,-21.3667,55.6167,70.18,82,6,7.4,RE,1731630010
134,kavaratti,10.5669,72.642,82.83,74,94,6.58,IN,1731630011
135,ambon,-3.6954,128.1814,87.89,100,40,2.3,ID,1731630012
136,constantia,44.1833,28.65,41.7,88,100,6.22,RO,1731630013
137,ribeira grande,38.5167,-28.7,64.78,66,16,10.0,PT,1731630014
138,ylitornio,66.3089,23.6773,34.63,73,100,7.45,FI,1731630015
139,olonkinbyen,70.9221,-8.7187,24.48,93,100,22.91,SJ,1731630016
140,bo rai,12.5728,102.5371,77.25,92,66,0.45,TH,1731630018
141,kiruna,67.8557,20.2251,27.52,74,100,8.05,SE,1731630019
142,ilulissat,69.2167,-51.1,15.82,53,4,11.5,GL,1731630020
143,jumla,29.2747,82.1838,39.6,21,0,7.07,NP,1731630021
144,iqaluit,63.7506,-68.5145,31.73,93,100,17.27,CA,1731630022
145,edeia,-17.3383,-49.9314,72.91,89,44,5.88,BR,1731630023
146,coahuayana de hidalgo,18.7,-103.6583,80.08,78,51,3.06,MX,1731630024
147,hassi messaoud,31.6804,6.0729,60.66,41,0,1.14,DZ,1731630025
148,kingston,17.997,-76.7936,83.35,79,20,8.05,JM,1731630004
149,bikenibeu village,1.3673,173.1241,89.56,62,20,10.36,KI,1731630028
150,guerrero negro,27.9769,-114.0611,66.18,61,0,15.77,MX,1731629819
151,codrington,-38.2667,141.9667,61.84,50,62,9.28,AU,1731630030
152,puerto baquerizo moreno,-0.9,-89.6,70.48,73,97,11.63,EC,1731630031
153,cabedelo,-6.9811,-34.8339,77.67,77,41,11.16,BR,1731630032
154,saint-pierre,-21.3393,55.4781,71.28,64,2,6.91,RE,1731629904
155,afaahiti,-17.75,-149.2833,76.33,80,100,8.81,PF,1731630035
156,xining,36.6167,101.7667,39.25,80,73,3.47,CN,1731629810
157,la palma,33.8464,-118.0467,69.17,62,40,9.22,US,1731630037
158,chonchi,-42.6128,-73.8092,51.12,97,100,7.34,CL,1731630038
159,reuleuet,5.2167,96.2833,78.57,79,100,4.09,ID,1731630039
160,biltine,14.5333,20.9167,70.27,19,0,11.1,TD,1731630040
161,severo-yeniseyskiy,60.3725,93.0408,1.15,99,99,2.82,RU,1731630041
162,awjilah,29.1081,21.2869,65.1,41,3,5.88,LY,1731630044
163,dabrowa bialostocka,53.6536,23.3479,34.25,95,100,5.88,PL,1731630045
164,bubaque,11.2833,-15.8333,83.71,59,41,9.8,GW,1731630046
165,yokadouma,3.5167,15.05,71.51,82,100,1.05,CM,1731630047
166,kununurra,-15.7667,128.7333,84.18,70,19,8.05,AU,1731629985
167,volodymyr-volynskyi,50.8525,24.3236,35.38,97,100,14.03,UA,1731630051
168,la romana,18.4273,-68.9728,75.56,100,75,0.0,DO,1731630052
169,nogliki,51.8333,143.1667,28.74,54,100,4.14,RU,1731630053
170,glace bay,46.1969,-59.957,40.78,95,100,27.63,CA,1731630054
171,strezhevoy,60.7333,77.5889,3.65,88,100,11.01,RU,1731630055
172,nowy dwor gdanski,54.2131,19.1177,41.14,81,46,7.11,PL,1731630058
173,adelaide,-34.9333,138.6,77.04,35,2,3.0,AU,1731630059
174,utrik,11.2278,169.8474,82.44,77,10,11.74,MH,1731629770
175,kudymkar,59.0173,54.656,31.26,85,100,12.03,RU,1731630061
176,acapulco de juarez,16.8634,-99.8901,84.02,79,40,9.22,MX,1731630062
177,tongliao,43.6125,122.2653,43.63,90,31,8.63,CN,1731630063
178,axim,4.8699,-2.2405,77.05,90,8,4.23,GH,1731629774
179,rongelap,11.1635,166.8941,82.24,72,22,12.21,MH,1731629818
180,kroya,-7.6331,109.2461,81.97,79,99,5.55,ID,1731629962
181,arenapolis,-14.4503,-56.8461,75.45,76,32,0.51,BR,1731630068
182,jiangzi,28.95,89.6333,21.81,57,0,4.03,CN,1731630069
183,forster,-32.1667,152.5167,67.37,95,97,9.26,AU,1731630070
184,malango,-2.9627,119.9001,74.61,83,87,0.51,ID,1731630071
185,pilsrundale,56.4167,24.0,34.88,88,79,8.7,LV,1731630072
186,akureyri,65.6835,-18.0878,40.93,56,20,19.57,IS,1731629862
187,riasi,33.0833,74.8333,60.98,26,89,8.03,IN,1731630074
188,talnakh,69.4865,88.3972,-22.94,98,98,6.78,RU,1731630075
189,bogale,16.2833,95.4,73.15,95,20,5.17,MM,1731630077
190,massawa,15.6097,39.45,83.43,59,0,4.43,ER,1731630078
191,saipan,15.1355,145.701,86.7,83,75,16.11,MP,1731629936
192,new norfolk,-42.7826,147.0587,56.71,46,71,4.79,AU,1731630080
193,lazaro cardenas,17.9583,-102.2,80.73,77,98,4.25,MX,1731630081
194,camacupa,-12.0167,17.4833,61.81,95,100,7.49,AO,1731630082
195,misawa,40.6836,141.3597,51.17,55,100,2.73,JP,1731629992
196,tabuk,17.4189,121.4443,77.95,80,100,1.68,PH,1731630084
197,port blair,11.6667,92.75,77.04,100,40,2.3,IN,1731629954
198,coquimbo,-29.9533,-71.3436,60.53,78,20,10.36,CL,1731629861
199,tari,-11.1105,14.3559,65.37,95,97,1.83,AO,1731630089
200,baloda bazar,21.6667,82.1667,63.57,60,55,3.38,IN,1731630090
201,hermanus,-34.4187,19.2345,56.8,86,84,8.9,ZA,1731630091
202,mandan,46.8267,-100.8896,47.8,55,0,10.36,US,1731630030
203,quibala,-10.7337,14.98,60.08,96,100,2.8,AO,1731630095
204,santa cruz,-17.8,-63.1667,78.26,53,20,2.3,BO,1731630096
205,belo sur tsiribihina,-19.7,44.55,75.18,92,5,4.14,MG,1731630097
206,ebon,4.582,168.6964,83.59,65,80,12.24,MH,1731630098
207,whitehorse,60.7161,-135.0538,14.77,85,40,8.05,CA,1731630099
208,narasannapeta,18.4167,84.05,72.34,77,25,5.14,IN,1731630100
209,shingu,33.7333,135.9833,66.92,83,100,1.97,JP,1731630101
210,katsuren-haebaru,26.3369,127.8719,80.62,95,75,4.61,JP,1731630102
211,manta,-0.95,-80.7333,71.4,79,71,10.89,EC,1731630104
212,horodnytsya,50.807,27.3168,33.57,97,100,9.62,UA,1731630105
213,yantzaza,-3.8278,-78.7594,72.55,84,94,1.79,EC,1731630106
214,pobugskoye,48.1658,30.5927,30.56,81,41,6.58,UA,1731630107
215,fuxin,42.0156,121.6589,48.99,91,61,2.55,CN,1731630110
216,argo,37.6333,22.7333,57.92,79,0,4.05,GR,1731630111
217,cannonvale,-20.2833,148.7,81.79,69,96,7.54,AU,1731630112
218,palmer,42.1584,-72.3287,37.44,45,75,3.44,US,1731630113
219,lagunas,-5.2269,-75.6753,76.14,94,98,3.49,PE,1731630114
220,zapolyarnyy,69.4154,30.8136,32.34,82,92,24.96,RU,1731630115
221,pacific grove,36.6177,-121.9166,58.42,92,10,4.0,US,1731630116
222,lamarque,-39.423,-65.7021,82.29,19,51,11.81,AR,1731630117
223,porto novo,6.4965,2.6036,79.45,88,99,5.68,BJ,1731630119
224,chibougamau,49.9168,-74.3659,29.82,64,75,9.22,CA,1731630120
225,drayton valley,53.2168,-114.9854,27.27,85,59,2.95,CA,1731630121
226,klaksvik,62.2266,-6.589,50.31,87,96,31.74,FO,1731630122
227,englewood,39.6478,-104.9878,51.26,33,0,8.05,US,1731630123
228,mirny,62.5353,113.9611,-11.81,98,95,4.16,RU,1731630124
229,natal,-5.795,-35.2094,77.22,78,40,6.91,BR,1731630125
230,peace river,56.2501,-117.286,23.31,93,100,0.0,CA,1731630126
231,mount pearl,47.5166,-52.7813,52.32,97,100,18.41,CA,1731630127
232,tamanrasset,22.785,5.5228,53.51,28,0,0.0,DZ,1731630129
233,nev'yansk,57.4953,60.2112,30.56,84,100,12.28,RU,1731630130
234,thunder bay,48.4001,-89.3168,44.58,87,100,5.75,CA,1731630131
235,okha,53.5739,142.9478,27.21,96,100,7.72,RU,1731630132
236,zheleznogorsk,52.331,35.3711,31.55,98,100,8.3,RU,1731629966
237,plesetsk,62.708,40.2916,34.61,83,100,8.37,RU,1731630134
238,uturoa,-16.7333,-151.4333,79.25,73,100,11.23,PF,1731630135
239,korla,41.7597,86.1469,39.56,33,77,6.93,CN,1731630137
240,dalbandin,28.8947,64.4101,59.23,41,66,8.66,PK,1731630138
241,viransehir,37.2353,39.7631,55.42,38,70,2.51,TR,1731630140
242,torres,-29.3353,-49.7269,64.94,79,0,7.94,BR,1731630141
243,saint-francois,46.4154,3.9054,33.67,100,20,2.3,FR,1731630142
244,ola,59.5833,151.2833,4.33,75,50,8.37,RU,1731630143
245,farasan,16.7022,42.1183,83.88,71,0,4.45,SA,1731630144
246,kanggye,40.9695,126.5852,49.82,87,100,0.45,KP,1731630146
247,vorgashor,67.5833,63.95,12.61,95,100,13.31,RU,1731630075
248,patterson,37.4716,-121.1297,61.11,63,93,7.65,US,1731630072
249,tralee,52.2704,-9.7026,52.48,93,99,2.24,IE,1731630149
250,kuqa,41.7278,82.9364,38.97,42,48,9.01,CN,1731630150
251,jamesburg,40.3526,-74.4401,44.17,67,100,4.76,US,1731630151
252,cove,7.221,2.3402,76.48,89,35,3.18,BJ,1731630152
253,labytnangi,66.6572,66.4183,6.96,97,100,1.9,RU,1731630120
254,dadukou,26.5479,101.7054,52.74,87,0,1.5,CN,1731630155
255,kokopo,-4.352,152.2633,84.42,64,7,4.7,PG,1731630156
256,dryden,49.7833,-92.7503,37.69,100,100,3.44,CA,1731630157
257,baracoa,20.3467,-74.4958,78.06,90,100,8.46,CU,1731630158
258,punta arenas,-53.15,-70.9167,53.71,43,0,5.75,CL,1731630039
259,hithadhoo,-0.6,73.0833,82.78,77,99,12.82,MV,1731630160
260,byumba,-1.5763,30.0675,53.76,88,100,3.62,RW,1731630161
261,kavieng,-2.5744,150.7967,85.28,64,20,11.7,PG,1731630163
262,qaqortoq,60.7167,-46.0333,12.9,56,11,6.4,GL,1731630164
263,goundam,16.4145,-3.6708,82.04,21,49,8.21,ML,1731630165
264,urucui,-7.2294,-44.5561,77.22,82,99,2.95,BR,1731630166
265,kyshtovka,56.555,76.6271,14.05,95,99,6.78,RU,1731630131
266,nova sintra,14.8667,-24.7167,78.13,63,85,13.24,CV,1731630169
267,port-vila,-17.7338,168.3219,84.76,66,88,6.24,VU,1731630170
268,nagqu,31.5,92.0,20.71,29,62,2.26,CN,1731630171
269,arraial do cabo,-22.9661,-42.0278,67.96,100,100,2.3,BR,1731630172
270,carnarvon,-24.8667,113.6333,73.29,67,0,10.56,AU,1731630173
271,polyarnyy,69.1989,33.4478,34.66,78,93,27.96,RU,1731630174
272,abou el hassan,36.4166,1.1962,69.24,50,45,4.0,DZ,1731630175
273,ormara,25.2088,64.6357,77.5,70,0,5.08,PK,1731630177
274,roxas,11.5853,122.7511,82.13,77,87,2.82,PH,1731630178
275,nueva gerona,21.8833,-82.8,79.09,77,50,6.44,CU,1731630179
276,yuzhno-kurilsk,44.0306,145.8556,46.51,71,100,9.66,RU,1731630180
277,kasongo,-4.45,26.6667,68.56,96,97,4.32,CD,1731630182
278,tolanaro,-25.0319,46.9987,73.47,94,75,9.22,MG,1731630184
279,sovetskaya gavan',48.9723,140.2878,34.03,66,100,2.84,RU,1731630185
280,ponta delgada,37.7333,-25.6667,65.19,77,40,9.22,PT,1731630186
281,kamianske,48.5113,34.6021,29.8,69,8,6.87,UA,1731630187
282,katabu,-4.9333,122.5167,85.08,69,49,2.66,ID,1731630188
283,male,4.1748,73.5089,84.15,79,75,5.75,MV,1731630189
284,kruisfontein,-34.0033,24.7314,54.37,88,79,3.67,ZA,1731630191
285,muroto-misakicho,33.2833,134.15,68.67,75,100,6.11,JP,1731630192
286,champion heights,41.29,-80.8459,44.08,79,100,9.22,US,1731630193
287,aalborg,57.048,9.9187,45.97,93,32,9.22,DK,1731630194
288,san patricio,28.017,-97.5169,69.75,29,0,7.16,US,1731630195
289,altdorf,49.3875,11.3572,41.32,93,100,3.04,DE,1731630196
290,iskateley,67.6803,53.1512,32.34,97,100,13.0,RU,1731630074
291,edd,13.9297,41.6925,82.42,43,2,13.82,ER,1731630200
292,sarh,9.1429,18.3923,76.95,34,5,3.53,TD,1731630201
293,daye,30.0833,114.95,70.92,83,79,2.17,CN,1731630202
294,nuuk,64.1835,-51.7216,25.41,63,100,6.91,GL,1731630203
295,somcuta mare,47.5167,23.4667,33.87,93,100,0.0,RO,1731630204
296,fomboni,-12.28,43.7425,81.52,76,71,4.72,KM,1731630205
297,souillac,-20.5167,57.5167,75.58,88,40,4.61,MU,1731630206
298,christchurch,-43.5333,172.6333,65.95,77,40,18.41,NZ,1731630067
299,dzhetygara,52.1908,61.2006,28.0,88,71,12.66,KZ,1731630209
300,lincheng,19.9078,109.6858,75.42,81,3,2.28,CN,1731630210
301,vilyuchinsk,52.9306,158.4028,17.87,78,5,9.26,RU,1731630211
302,northam,51.0333,-4.2167,49.6,90,0,6.4,GB,1731630212
303,tabou,4.423,-7.3528,78.17,86,26,7.0,CI,1731630213
304,lauro de freitas,-12.8944,-38.3272,78.82,73,20,11.5,BR,1731630036
305,den burg,53.0542,4.7972,49.98,100,40,1.14,NL,1731630215
306,bodo,67.28,14.405,44.78,97,100,23.02,NO,1731630217
307,diffa,13.3154,12.6113,73.63,22,0,9.28,NE,1731630218
308,sao jose da coroa grande,-8.8978,-35.1478,77.7,76,64,10.76,BR,1731630220
309,palmas,-10.2128,-48.3603,75.07,88,75,3.44,BR,1731630221
310,kamaishi,39.2667,141.8833,57.99,73,100,2.19,JP,1731630222
311,magadan,59.5667,150.8,5.32,71,71,5.3,RU,1731630223
312,vallenar,-28.5708,-70.7581,63.59,54,0,3.71,CL,1731630225
313,kidal,18.4411,1.4078,77.47,16,6,11.54,ML,1731630226
314,sinabang,2.4803,96.3801,77.34,90,100,5.97,ID,1731630227
315,tarnogskiy gorodok,60.4997,43.5761,31.17,92,100,9.53,RU,1731629953
316,vondrozo,-22.8167,47.2833,66.15,95,59,1.88,MG,1731630229
317,urengoy,65.9667,78.3667,-7.65,95,100,11.25,RU,1731630230
318,balabac,7.9868,117.0645,83.35,74,100,6.78,PH,1731630231
319,paradip garh,20.3167,86.6167,69.53,76,28,7.2,IN,1731630232
320,khorixas,-20.3667,14.9667,79.77,36,59,9.86,NA,1731630234
321,iowa falls,42.5225,-93.2513,44.92,81,100,3.44,US,1731630235
322,buka,40.8108,69.1986,36.23,69,0,3.91,UZ,1731630236
323,port saint john's,-31.6229,29.5448,61.54,87,41,7.4,ZA,1731630237
324,castillos,-34.1667,-53.8333,57.49,75,19,5.19,UY,1731630238
325,chyhyryn,49.0838,32.6555,31.21,75,72,8.77,UA,1731630241
326,fisterra,42.9049,-9.2629,60.17,72,43,9.22,ES,1731630242
327,richards bay,-28.783,32.0377,66.36,74,100,2.15,ZA,1731630243
